time,PM10_Standard,PM25_Standard,PM100_Standard,PM10_Enviornment,PM25_Enviornment,PM100_Enviornment,Particles_03um,Particles_05um,Particles_10um,Particles_25um,Particles_50um,Particles_100um,Tempurature,Relative_Humidity,Pressure,Altitude,Gas
1741391068.0168588,0.0,1.0,1.0,0.0,1.0,1.0,402.0,109.0,16.0,1.0,0.0,0.0,24.3430859375,29.63500344314325,1009.1817667923057,33.92601315914476,105287.0
1741391069.0299435,0.0,1.0,1.0,0.0,1.0,1.0,402.0,109.0,16.0,1.0,0.0,0.0,24.339375,29.645980279136527,1009.1832750996374,33.913414503426075,106689.0
1741391070.0430224,0.0,1.0,1.0,0.0,1.0,1.0,402.0,109.0,16.0,1.0,0.0,0.0,24.33546875,29.651297570448822,1009.1844759547402,33.903383959092025,107732.0
1741391071.0561836,1.0,2.0,2.0,1.0,2.0,2.0,426.0,119.0,19.0,1.0,0.0,0.0,24.33234375,29.639749286644435,1009.1777209246844,33.95980773518231,108998.0
1741391072.0693092,1.0,2.0,2.0,1.0,2.0,2.0,426.0,119.0,19.0,1.0,0.0,0.0,24.3286328125,29.662014196115813,1009.1810661013121,33.93186592682815,110294.0
1741391073.0825212,1.0,2.0,2.0,1.0,2.0,2.0,426.0,119.0,19.0,1.0,0.0,0.0,24.325703125,29.65612525297664,1009.1819666043292,33.92434415962168,110019.0
1741391074.0958338,1.0,2.0,2.0,1.0,2.0,2.0,444.0,125.0,18.0,1.0,0.0,0.0,24.3212109375,29.661393777836004,1009.1785710098447,33.95270708159672,111129.0
1741391075.1087055,2.0,3.0,3.0,2.0,3.0,3.0,444.0,125.0,18.0,1.0,0.0,0.0,24.3176953125,29.661099912028714,1009.1675271691079,34.04495526053417,111976.0
1741391076.1218076,2.0,3.0,3.0,2.0,3.0,3.0,444.0,125.0,18.0,1.0,0.0,0.0,24.314375,29.66082238186063,1009.1751608575844,33.98119168039081,113490.0
1741391077.1330123,2.0,3.0,3.0,2.0,3.0,3.0,438.0,123.0,19.0,2.0,1.0,1.0,24.31046875,29.6492084512088,1009.1781982755414,33.955820483387015,114522.0
1741391078.1459732,2.0,3.0,3.0,2.0,3.0,3.0,438.0,123.0,19.0,2.0,1.0,1.0,24.307734375,29.654623554761756,1009.1794059104129,33.94573326770168,114746.0
1741391079.1590385,1.0,2.0,2.0,1.0,2.0,2.0,438.0,123.0,19.0,2.0,1.0,1.0,24.30421875,29.64868625536679,1009.175710003738,33.97660472220969,115498.0
1741391080.1721735,1.0,2.0,3.0,1.0,2.0,3.0,450.0,131.0,20.0,2.0,1.0,1.0,24.30109375,29.65406864960575,1009.1781397634468,33.956309227484965,116183.0
1741391081.185413,1.0,2.0,3.0,1.0,2.0,3.0,450.0,131.0,20.0,2.0,1.0,1.0,24.2977734375,29.648147776085747,1009.1655663729646,34.06133369458504,116337.0
1741391082.1985738,1.0,2.0,3.0,1.0,2.0,3.0,450.0,131.0,20.0,2.0,1.0,1.0,24.295234375,29.642292483325114,1009.163407356607,34.07936788216864,117422.0
1741391083.2114992,0.0,1.0,2.0,0.0,1.0,2.0,405.0,119.0,18.0,2.0,1.0,1.0,24.2930859375,29.653399549714123,1009.1581891985672,34.12295510146994,118368.0
1741391084.2246335,0.0,1.0,2.0,0.0,1.0,2.0,405.0,119.0,18.0,2.0,1.0,1.0,24.288984375,29.641770452931652,1009.1535711151229,34.161530056198,118368.0
1741391085.2378438,0.0,1.0,2.0,0.0,1.0,2.0,405.0,119.0,18.0,2.0,1.0,1.0,24.28546875,29.641476825595692,1009.1608967204904,34.10033917650417,119816.0
1741391086.2509797,1.0,2.0,2.0,1.0,2.0,2.0,447.0,131.0,17.0,2.0,1.0,1.0,24.281953125,29.64682620567457,1009.1663852753231,34.054493440201185,120472.0
1741391087.2640648,1.0,2.0,2.0,1.0,2.0,2.0,447.0,131.0,17.0,2.0,1.0,1.0,24.27921875,29.65224099499226,1009.1602449214407,34.105783648115356,121972.0
1741391088.277205,1.0,2.0,2.0,1.0,2.0,2.0,447.0,131.0,17.0,2.0,1.0,1.0,24.277265625,29.640791736475883,1009.173703170593,33.99336759133129,122141.0
1741391089.2903488,1.0,2.0,3.0,1.0,2.0,3.0,435.0,129.0,18.0,2.0,1.0,1.0,24.2735546875,29.629196745755593,1009.1660258099778,34.057496037426716,122822.0
1741391090.303397,1.0,2.0,3.0,1.0,2.0,3.0,435.0,129.0,18.0,2.0,1.0,1.0,24.2716015625,29.629033696282338,1009.1647887750426,34.067828939036346,123945.0
1741391091.3164577,1.0,2.0,3.0,1.0,2.0,3.0,435.0,129.0,18.0,2.0,1.0,1.0,24.269453125,29.617570274257933,1009.1650812185985,34.065386169191704,123858.0
1741391092.3295398,1.0,2.0,2.0,1.0,2.0,2.0,399.0,121.0,22.0,2.0,1.0,1.0,24.266328125,29.611667837606944,1009.1693472839434,34.0297519536113,124823.0
1741391093.342641,1.0,2.0,2.0,1.0,2.0,2.0,399.0,121.0,22.0,2.0,1.0,1.0,24.264375,29.622788360511706,1009.1717839234609,34.00939888881819,125178.0
1741391094.3557537,1.0,2.0,2.0,1.0,2.0,2.0,399.0,121.0,22.0,2.0,1.0,1.0,24.26046875,29.622462347890508,1009.1637991159673,34.07609552771166,125713.0
1741391095.3689163,0.0,1.0,2.0,0.0,1.0,2.0,342.0,104.0,16.0,1.0,1.0,1.0,24.2571484375,29.61654348969602,1009.1622470640586,34.089059777860705,126525.0
1741391096.3802068,1.0,2.0,3.0,1.0,2.0,3.0,342.0,104.0,16.0,1.0,1.0,1.0,24.25421875,29.616299036361482,1009.1613097758616,34.09688893016995,127440.0
1741391097.3913684,1.0,2.0,3.0,1.0,2.0,3.0,342.0,104.0,16.0,1.0,1.0,1.0,24.2501171875,29.615956814087035,1009.1585280612304,34.120124579664115,127996.0
1741391098.4024994,1.0,2.0,3.0,1.0,2.0,3.0,336.0,102.0,16.0,1.0,1.0,1.0,24.2471875,29.62135400309367,1009.1667747970565,34.051239784346656,128556.0
