time,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16
1740179528.5426414,0.0,1.0,2.0,0.0,1.0,2.0,276.0,85.0,13.0,6.0,0.0,0.0,19.8270703125,36.72080367095485,1008.768633648555,37.37742397950368
1740179529.5562472,0.0,1.0,2.0,0.0,1.0,2.0,282.0,85.0,14.0,7.0,1.0,0.0,19.8067578125,36.787333958978905,1008.7706590888123,37.36050018674
1740179530.56926,0.0,1.0,2.0,0.0,1.0,2.0,282.0,85.0,14.0,7.0,1.0,0.0,19.78703125,36.8596564709331,1008.7685121603603,37.37843908858713
1740179531.5821304,0.0,1.0,2.0,0.0,1.0,2.0,282.0,85.0,14.0,7.0,1.0,0.0,19.769453125,36.92650356233061,1008.7682471351877,37.38065353833068
1740179532.5951135,0.0,1.0,2.0,0.0,1.0,2.0,270.0,79.0,13.0,7.0,1.0,0.0,19.7442578125,36.981211744681474,1008.758648318082,37.460857928051915
1740179533.608087,0.0,1.0,2.0,0.0,1.0,2.0,270.0,79.0,13.0,7.0,1.0,0.0,19.72140625,37.036162320760745,1008.7529758794335,37.508255150379185
1740179534.6211164,0.0,1.0,2.0,0.0,1.0,2.0,270.0,79.0,13.0,7.0,1.0,0.0,19.7065625,37.10334111229015,1008.750420363596,37.52960835660445
1740179535.6341372,0.0,1.0,2.0,0.0,1.0,2.0,270.0,79.0,14.0,7.0,1.0,0.0,19.6946484375,37.1479465162154,1008.7441884752718,37.581680530816676
1740179536.6471527,0.0,1.0,2.0,0.0,1.0,2.0,270.0,79.0,14.0,7.0,1.0,0.0,19.685859375,37.23292660649162,1008.7414770498191,37.60433663727007
1740179537.6601307,0.0,1.0,2.0,0.0,1.0,2.0,270.0,79.0,14.0,7.0,1.0,0.0,19.67609375,37.30640389919103,1008.7388456377473,37.626324215730435
1740179538.6731548,0.0,1.0,2.0,0.0,1.0,2.0,276.0,81.0,16.0,6.0,1.0,0.0,19.6645703125,37.37401464195861,1008.7281159360828,37.71598004150599
1740179539.6854355,0.0,1.0,2.0,0.0,1.0,2.0,276.0,81.0,16.0,6.0,1.0,0.0,19.65421875,37.43030518971503,1008.7330873987717,37.67443912669697
1740179540.69762,0.0,1.0,2.0,0.0,1.0,2.0,276.0,81.0,16.0,6.0,1.0,0.0,19.6485546875,37.50427121261966,1008.728744501467,37.71072781932964
1740179541.7097797,0.0,2.0,3.0,0.0,2.0,3.0,333.0,98.0,16.0,6.0,1.0,0.0,19.634296875,37.53155047170963,1008.7254501338175,37.73825521707622
1740179542.7226846,1.0,3.0,4.0,1.0,3.0,4.0,333.0,98.0,16.0,6.0,1.0,0.0,19.61984375,37.59323020303057,1008.7269787355141,37.72548236923825
1740179543.736119,1.0,3.0,4.0,1.0,3.0,4.0,333.0,98.0,16.0,6.0,1.0,0.0,19.60734375,37.63216979150401,1008.7146103112759,37.82883217480796
1740179544.749103,1.0,3.0,4.0,1.0,3.0,4.0,381.0,110.0,18.0,6.0,1.0,0.0,19.599140625,37.66579898912268,1008.7128784574368,37.84330352273519
1740179545.7621098,1.0,3.0,4.0,1.0,3.0,4.0,381.0,110.0,18.0,6.0,1.0,0.0,19.5876171875,37.71059084574269,1008.719316117065,37.78951062505655
1740179546.7746665,1.0,3.0,4.0,1.0,3.0,4.0,381.0,110.0,18.0,6.0,1.0,0.0,19.575703125,37.73813022296316,1008.7165135140173,37.812929060903876
1740179547.787578,1.0,2.0,3.0,1.0,2.0,3.0,369.0,106.0,11.0,3.0,1.0,0.0,19.5598828125,37.782519476465566,1008.7157464975469,37.819338228183796
